Country,ISO 3166-1 alpha-3,Year,Total,Temperature,GDP Per Capita (USD),Coal,Oil,Gas,Cement,Flaring,Per Capita
Turks And Caicos Islands,TCA,2006.0,0.216176,67,27491,64.61560383291817,0.216176,29.461984960802187,3.2337239377996987,6.472439418216805,8.602993
Turks And Caicos Islands,TCA,2008.0,0.263808,55,57985,64.61560383291817,0.263808,29.461984960802187,3.2337239377996987,6.472439418216805,9.620305
Turks And Caicos Islands,TCA,2009.0,0.2748,46,20241,64.61560383291817,0.2748,29.461984960802187,3.2337239377996987,6.472439418216805,9.614779
Turks And Caicos Islands,TCA,2010.0,0.282128,50,50660,64.61560383291817,0.282128,29.461984960802187,3.2337239377996987,6.472439418216805,9.490951
Turks And Caicos Islands,TCA,2011.0,0.282128,43,46997,64.61560383291817,0.282128,29.461984960802187,3.2337239377996987,6.472439418216805,9.155244
Turks And Caicos Islands,TCA,2012.0,0.282128,65,34341,64.61560383291817,0.282128,29.461984960802187,3.2337239377996987,6.472439418216805,8.79424
Turks And Caicos Islands,TCA,2013.0,0.285792,26,28643,64.61560383291817,0.285792,29.461984960802187,3.2337239377996987,6.472439418216805,8.507233
Turks And Caicos Islands,TCA,2014.0,0.307776,66,24227,64.61560383291817,0.307776,29.461984960802187,3.2337239377996987,6.472439418216805,8.79737
Turks And Caicos Islands,TCA,2015.0,0.31144,45,23925,64.61560383291817,0.31144,29.461984960802187,3.2337239377996987,6.472439418216805,8.523729
Turks And Caicos Islands,TCA,2016.0,0.32976,73,37143,64.61560383291817,0.32976,29.461984960802187,3.2337239377996987,6.472439418216805,8.622078
Turks And Caicos Islands,TCA,2017.0,0.351744,53,42017,64.61560383291817,0.351744,29.461984960802187,3.2337239377996987,6.472439418216805,8.828029
Turks And Caicos Islands,TCA,2018.0,0.362736,62,26295,64.61560383291817,0.362736,29.461984960802187,3.2337239377996987,6.472439418216805,8.743365
Turks And Caicos Islands,TCA,2019.0,0.362736,71,45845,64.61560383291817,0.362736,29.461984960802187,3.2337239377996987,6.472439418216805,8.420056
Turks And Caicos Islands,TCA,2020.0,0.309705,69,46861,64.61560383291817,0.309705,29.461984960802187,3.2337239377996987,6.472439418216805,6.994867
Turks And Caicos Islands,TCA,2021.0,0.341183,47,51809,64.61560383291817,0.341183,29.461984960802187,3.2337239377996987,6.472439418216805,7.562677
Tuvalu,TUV,1991.0,0.007328,71,26354,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.783408
Tuvalu,TUV,1992.0,0.007328,23,23603,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.774139
Tuvalu,TUV,1993.0,0.007328,79,35549,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.769991
Tuvalu,TUV,1994.0,0.007328,23,29703,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.766607
Tuvalu,TUV,1995.0,0.010992,78,38964,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.146792
Tuvalu,TUV,1997.0,0.007328,35,20894,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.760955
Tuvalu,TUV,1998.0,0.010992,32,23188,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.140959
Tuvalu,TUV,1999.0,0.003664,56,38032,64.61560383291817,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,0.380083
Tuvalu,TUV,2000.0,0.007328,33,52775,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.760324
Tuvalu,TUV,2001.0,0.010992,38,55991,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.142501
Tuvalu,TUV,2003.0,0.010992,55,44504,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.136947
Tuvalu,TUV,2004.0,0.010992,33,23914,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.122664
Tuvalu,TUV,2005.0,0.007328,67,42510,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.739306
Tuvalu,TUV,2006.0,0.010992,61,45188,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.095912
Tuvalu,TUV,2007.0,0.010992,72,38720,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.083062
Tuvalu,TUV,2008.0,0.010992,46,29014,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.070093
Tuvalu,TUV,2009.0,0.010992,21,44569,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.056111
Tuvalu,TUV,2010.0,0.010992,40,52610,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.041896
Tuvalu,TUV,2011.0,0.010992,29,29202,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.02729
Tuvalu,TUV,2012.0,0.010992,53,49468,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.012714
Tuvalu,TUV,2013.0,0.010992,62,45994,64.61560383291817,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,1.006778
Tuvalu,TUV,2014.0,0.007328,79,29817,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.672355
Tuvalu,TUV,2015.0,0.007328,68,51966,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.673715
Tuvalu,TUV,2016.0,0.007328,51,55886,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.675267
Tuvalu,TUV,2017.0,0.007328,22,44763,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.676764
Tuvalu,TUV,2018.0,0.007328,22,25376,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.674459
Tuvalu,TUV,2019.0,0.007328,33,21863,64.61560383291817,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.668857
Tuvalu,TUV,2020.0,0.007734,58,45545,64.61560383291817,0.007734,29.461984960802187,3.2337239377996987,6.472439418216805,0.698717
Tuvalu,TUV,2021.0,0.007948,56,25158,64.61560383291817,0.007948,29.461984960802187,3.2337239377996987,6.472439418216805,0.7094
Uganda,UGA,1950.0,0.106256,77,20083,64.61560383291817,0.106256,29.461984960802187,3.2337239377996987,6.472439418216805,0.018477
Uganda,UGA,1951.0,0.139232,79,23545,64.61560383291817,0.139232,29.461984960802187,3.2337239377996987,6.472439418216805,0.023559
Uganda,UGA,1952.0,0.142896,62,51704,64.61560383291817,0.142896,29.461984960802187,3.2337239377996987,6.472439418216805,0.023526
Uganda,UGA,1953.0,0.208759,65,36921,64.61560383291817,0.197856,29.461984960802187,0.010903,6.472439418216805,0.033434
Uganda,UGA,1954.0,0.219662,75,38378,64.61560383291817,0.197856,29.461984960802187,0.021806,6.472439418216805,0.034216
Uganda,UGA,1955.0,0.2636,72,43011,64.61560383291817,0.23816,29.461984960802187,0.02544,6.472439418216805,0.039929
Uganda,UGA,1956.0,0.26357,30,25007,64.61560383291817,0.234496,29.461984960802187,0.029074,6.472439418216805,0.038817
Uganda,UGA,1958.0,0.292704,46,24257,64.61560383291817,0.241824,29.461984960802187,0.05088,6.472439418216805,0.040714
Uganda,UGA,1959.0,0.413705,72,20782,64.61560383291817,0.373728,29.461984960802187,0.039977,6.472439418216805,0.055896
Uganda,UGA,1960.0,0.421063,25,50213,64.61560383291817,0.38472,29.461984960802187,0.036343,6.472439418216805,0.055274
Uganda,UGA,1961.0,0.406437,78,52680,64.61560383291817,0.373728,29.461984960802187,0.032709,6.472439418216805,0.051852
Uganda,UGA,1962.0,0.42845,32,47048,64.61560383291817,0.399376,29.461984960802187,0.029074,6.472439418216805,0.053099
Uganda,UGA,1963.0,0.432144,41,35025,64.61560383291817,0.406704,29.461984960802187,0.02544,6.472439418216805,0.051997
Uganda,UGA,1964.0,0.490679,29,36932,64.61560383291817,0.454336,29.461984960802187,0.036343,6.472439418216805,0.05729
Uganda,UGA,1965.0,0.626009,29,23155,64.61560383291817,0.560592,29.461984960802187,0.065417,6.472439418216805,0.070903
Uganda,UGA,1966.0,0.732325,76,49893,64.61560383291817,0.674176,29.461984960802187,0.058149,6.472439418216805,0.080433
Uganda,UGA,1968.0,0.981328,56,51844,64.61560383291817,0.905008,29.461984960802187,0.07632,6.472439418216805,0.101206
Uganda,UGA,1969.0,1.175431,57,29978,64.61560383291817,1.088208,29.461984960802187,0.087223,6.472439418216805,0.117466
Uganda,UGA,1970.0,1.442843,61,46654,64.61560383291817,1.348352,29.461984960802187,0.094491,6.472439418216805,0.139848
Uganda,UGA,1971.0,1.437743,76,38210,64.61560383291817,1.33736,29.461984960802187,0.100383,6.472439418216805,0.135427
Uganda,UGA,1972.0,1.378383,21,57202,64.61560383291817,1.297056,29.461984960802187,0.081327,6.472439418216805,0.126625
Uganda,UGA,1973.0,1.176441,57,22904,64.61560383291817,1.110192,29.461984960802187,0.066249,6.472439418216805,0.105547
Uganda,UGA,1974.0,1.18971,70,32989,64.61560383291817,1.11752,29.461984960802187,0.07219,6.472439418216805,0.104099
Uganda,UGA,1975.0,1.128594,74,51160,64.61560383291817,1.084544,29.461984960802187,0.04405,6.472439418216805,0.096206
Uganda,UGA,1976.0,0.985384,29,25259,64.61560383291817,0.945312,29.461984960802187,0.040072,6.472439418216805,0.081807
Uganda,UGA,1977.0,0.801967,45,56652,64.61560383291817,0.765776,29.461984960802187,0.036191,6.472439418216805,0.064836
Uganda,UGA,1978.0,0.695171,28,37311,64.61560383291817,0.65952,29.461984960802187,0.035651,6.472439418216805,0.054729
Uganda,UGA,1979.0,0.670871,61,32700,64.61560383291817,0.648528,29.461984960802187,0.022343,6.472439418216805,0.05156
Uganda,UGA,1980.0,0.626023,57,51187,64.61560383291817,0.62288,29.461984960802187,0.003143,6.472439418216805,0.047126
Uganda,UGA,1981.0,0.527045,31,28544,64.61560383291817,0.523952,29.461984960802187,0.003093,6.472439418216805,0.038857
Uganda,UGA,1982.0,0.544697,40,33647,64.61560383291817,0.538608,29.461984960802187,0.006089,6.472439418216805,0.039243
Uganda,UGA,1983.0,0.613545,52,44210,64.61560383291817,0.60456,29.461984960802187,0.008985,6.472439418216805,0.04312
Uganda,UGA,1984.0,0.580422,48,22003,64.61560383291817,0.571584,29.461984960802187,0.008838,6.472439418216805,0.039706
Uganda,UGA,1985.0,0.616914,23,21689,64.61560383291817,0.608224,29.461984960802187,0.00869,6.472439418216805,0.041021
Uganda,UGA,1986.0,0.701855,24,33186,64.61560383291817,0.69616,29.461984960802187,0.005695,6.472439418216805,0.04532
Uganda,UGA,1987.0,0.768574,77,44061,64.61560383291817,0.765776,29.461984960802187,0.002798,6.472439418216805,0.048113
Uganda,UGA,1988.0,0.862875,72,27941,64.61560383291817,0.857376,29.461984960802187,0.005499,6.472439418216805,0.052329
Uganda,UGA,1989.0,0.800488,23,40958,64.61560383291817,0.795088,29.461984960802187,0.0054,6.472439418216805,0.047009
Uganda,UGA,1990.0,0.760855,22,42350,64.61560383291817,0.75112,29.461984960802187,0.009735,6.472439418216805,0.043263
Uganda,UGA,1991.0,0.779805,52,22253,64.61560383291817,0.762112,29.461984960802187,0.017693,6.472439418216805,0.042913
Uganda,UGA,1993.0,0.797457,34,43570,64.61560383291817,0.780432,29.461984960802187,0.017025,6.472439418216805,0.040973
Uganda,UGA,1994.0,0.708177,47,31569,64.61560383291817,0.69616,29.461984960802187,0.012017,6.472439418216805,0.035189
Uganda,UGA,1995.0,0.925485,20,54749,64.61560383291817,0.89768,29.461984960802187,0.027805,6.472439418216805,0.044751
Uganda,UGA,1996.0,1.018092,75,23778,64.61560383291817,0.937984,29.461984960802187,0.080108,6.472439418216805,0.047911
Uganda,UGA,1997.0,1.061946,34,40106,64.61560383291817,0.97096,29.461984960802187,0.090986,6.472439418216805,0.048542
Uganda,UGA,1998.0,1.208757,21,27645,64.61560383291817,1.110192,29.461984960802187,0.098565,6.472439418216805,0.053633
Uganda,UGA,1999.0,1.254724,57,31392,64.61560383291817,1.150496,29.461984960802187,0.104228,6.472439418216805,0.053899
Uganda,UGA,2000.0,1.36087,66,40014,64.61560383291817,1.253088,29.461984960802187,0.107782,6.472439418216805,0.056654
Uganda,UGA,2001.0,1.417088,39,41379,64.61560383291817,1.293392,29.461984960802187,0.123696,6.472439418216805,0.057225
Uganda,UGA,2003.0,1.512745,74,34689,64.61560383291817,1.374,29.461984960802187,0.138745,6.472439418216805,0.057399
Uganda,UGA,2004.0,1.607486,41,51125,64.61560383291817,1.458272,29.461984960802187,0.149214,6.472439418216805,0.059216
Uganda,UGA,2005.0,2.017941,68,42379,64.61560383291817,1.853984,29.461984960802187,0.163957,6.472439418216805,0.072207
Uganda,UGA,2006.0,2.383386,71,40067,64.61560383291817,2.220384,29.461984960802187,0.163002,6.472439418216805,0.082833
Uganda,UGA,2007.0,2.70999,25,50546,64.61560383291817,2.5648,29.461984960802187,0.14519,6.472439418216805,0.091462
Ukraine,UKR,1465.0,4.300501,76,56831,3.278772,1.021729,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1830.0,0.003552,45,30061,0.003552,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1831.0,0.004263,49,43582,0.004263,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1832.0,0.002842,32,50145,0.002842,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1833.0,0.003552,68,45506,0.003552,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1850.0,0.022025,41,30754,0.022025,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1855.0,0.066785,22,42869,0.066785,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1858.0,0.093783,61,38674,0.093783,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1859.0,0.099466,24,51057,0.099466,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1860.0,0.131438,55,51058,0.130118,0.001319,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1861.0,0.166961,24,32348,0.16565,0.001312,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1862.0,0.150621,72,27171,0.149302,0.001318,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1863.0,0.157725,71,20427,0.155521,0.002204,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1864.0,0.176908,69,48938,0.173815,0.003093,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1865.0,0.169093,42,41190,0.165551,0.003542,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1866.0,0.534277,35,26677,0.530325,0.003951,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1867.0,0.613139,68,52953,0.607418,0.005721,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1868.0,0.510121,59,40755,0.499495,0.010625,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1869.0,0.692002,27,23628,0.681858,0.010144,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1870.0,0.750971,47,34834,0.740835,0.010137,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1871.0,1.013847,61,40309,1.005501,0.008346,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1872.0,1.040845,72,52106,1.031616,0.009229,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1873.0,0.976902,39,42487,0.956088,0.020814,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1874.0,1.185782,43,50637,1.1529,0.032882,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1875.0,1.364821,46,37499,1.312003,0.052818,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1876.0,1.694481,37,26437,1.607423,0.087058,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1877.0,1.729294,75,27679,1.603594,0.125701,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1878.0,2.260019,73,45897,2.109327,0.150692,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1879.0,2.318988,35,56009,2.129255,0.189733,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1881.0,2.865343,59,55978,2.564553,0.30079,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1882.0,3.018095,21,32358,2.69096,0.327134,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1883.0,3.435143,23,50334,3.074673,0.36047,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1884.0,3.487718,27,52358,2.947449,0.54027,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1885.0,3.798906,51,44668,3.102246,0.69666,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1886.0,3.896241,70,25818,3.171746,0.724495,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1887.0,4.122882,44,22680,3.184983,0.937899,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1889.0,4.64437,28,33573,3.634694,1.009677,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1890.0,5.259641,39,42448,4.014806,1.244835,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1891.0,5.791076,49,34548,4.239241,1.551835,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1892.0,6.129972,23,43044,4.521973,1.608,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1893.0,7.185027,72,28723,5.281064,1.903962,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1894.0,7.317885,36,33978,5.607509,1.710376,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1895.0,8.408463,41,38447,5.996852,2.411612,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1896.0,8.559794,60,23366,6.176085,2.383709,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1897.0,9.896907,32,39001,7.189877,2.70703,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1898.0,11.09974,37,35625,8.038985,3.060755,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1899.0,12.876636,32,29809,9.649086,3.22755,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1900.0,14.586748,61,57384,10.801177,3.785571,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1901.0,14.975377,30,33595,10.65266,4.322717,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1902.0,14.463836,54,41373,10.397875,4.06596,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1903.0,14.148385,79,53686,10.528469,3.619917,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1904.0,15.741269,59,24230,12.006593,3.734676,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1905.0,14.05105,75,52272,11.38501,2.66604,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1906.0,16.026879,67,34329,12.994033,3.032846,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1907.0,17.951554,25,56533,14.772836,3.178718,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1908.0,18.061678,65,26841,14.880936,3.180742,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1909.0,19.066288,48,33628,15.656905,3.409383,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1910.0,18.698263,39,38727,15.143631,3.554631,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1911.0,19.386002,39,54360,16.06413,3.321871,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1913.0,23.855596,40,53198,20.657341,3.198254,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1914.0,21.530213,62,46618,18.15406,3.376154,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1915.0,19.761843,62,28754,15.997067,3.764776,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1916.0,21.062721,66,25243,17.035551,4.02717,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1917.0,19.384581,42,31754,15.826398,3.558183,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1918.0,7.730671,62,44088,6.215643,1.515028,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,ukr,1919.0,6.603148,26,49707,64.61560383291817,1.91875,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1920.0,6.02127,43,22939,4.345965,1.675305,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1921.0,6.529969,35,28226,4.922697,1.601521,0.005751,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1922.0,7.963706,26,37221,5.994658,1.963816,0.005232,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1923.0,8.797093,55,28849,6.584638,2.208783,0.003671,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1924.0,10.480917,77,50108,8.213059,2.238021,0.029837,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1925.0,10.344506,42,45148,7.884765,2.408738,0.051003,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1927.0,18.63432,42,41176,15.224065,3.349153,0.061102,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1928.0,20.700897,26,20086,17.248399,3.234352,0.066414,0.151731,6.472439418216805,4.704460138509114
Ukraine,UKR,1929.0,22.294037,35,51213,17.993254,4.025329,0.083588,0.191865,6.472439418216805,4.704460138509114
Ukraine,UKR,1930.0,30.310827,46,42784,22.173947,7.762113,0.109291,0.265477,6.472439418216805,4.704460138509114
Ukraine,UKR,1931.0,36.413958,67,36151,26.547686,9.401203,0.180313,0.284756,6.472439418216805,4.704460138509114
Ukraine,UKR,1933.0,45.847775,33,45151,36.771785,8.607978,0.247126,0.220885,6.472439418216805,4.704460138509114
Ukraine,UKR,1934.0,55.457786,20,50774,45.177442,9.678406,0.317063,0.284875,6.472439418216805,4.704460138509114
Ukraine,UKR,1935.0,62.774143,52,21106,51.930778,10.114771,0.370898,0.357696,6.472439418216805,4.704460138509114
Ukraine,UKR,1936.0,71.981543,71,27465,60.106084,10.949903,0.46048,0.465076,6.472439418216805,4.704460138509114
Ukraine,UKR,1937.0,73.604646,70,41523,61.201175,11.478312,0.489969,0.43519,6.472439418216805,4.704460138509114
Ukraine,UKR,1938.0,77.686246,47,21906,64.560339,12.176582,0.494609,0.454717,6.472439418216805,4.704460138509114
Ukraine,UKR,1939.0,78.638948,51,30245,65.441848,12.248421,0.494296,0.454383,6.472439418216805,4.704460138509114
Ukraine,UKR,1940.0,94.285014,36,30112,80.696698,12.411385,0.714081,0.46285,6.472439418216805,4.704460138509114
Ukraine,UKR,1941.0,82.829016,25,34105,69.408692,12.957216,29.461984960802187,0.463108,6.472439418216805,4.704460138509114
Ukraine,UKR,1942.0,45.029151,28,47185,31.676872,13.352279,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1944.0,68.151537,56,21119,52.579891,15.571646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
Ukraine,UKR,1945.0,72.15727,61,56870,63.685747,7.611669,0.71573,0.144125,6.472439418216805,4.704460138509114
Ukraine,UKR,1946.0,81.095769,60,56321,71.258565,8.744492,0.820783,0.271929,6.472439418216805,4.704460138509114
Ukraine,UKR,1947.0,97.654527,58,35585,85.633078,10.631215,1.005671,0.384563,6.472439418216805,4.704460138509114
Ukraine,UKR,1948.0,103.917026,24,33837,90.407017,11.86587,1.114997,0.529142,6.472439418216805,4.704460138509114
Ukraine,UKR,1950.0,131.678303,31,46761,113.864618,15.446288,1.524432,0.842965,6.472439418216805,3.529966
Ukraine,UKR,1951.0,142.714148,39,35369,123.409091,16.660254,1.649682,0.995121,6.472439418216805,3.777177
Ukraine,UKR,1952.0,152.824802,63,24649,131.142478,18.86378,1.685864,1.13268,6.472439418216805,3.993152
Ukraine,UKR,1953.0,161.680271,57,43659,137.695962,20.885186,1.816324,1.2828,6.472439418216805,4.170402
Ukraine,UKR,1954.0,176.583648,56,33929,149.863435,23.206385,1.986741,1.527087,6.472439418216805,4.494596
Ukraine,UKR,1955.0,200.228512,27,21031,168.902472,27.131021,2.386109,1.808911,6.472439418216805,5.026256
Ukraine,UKR,1956.0,219.520021,40,38189,182.582171,31.699684,3.237084,2.001082,6.472439418216805,5.433825
Ukraine,UKR,1957.0,240.211092,42,44639,196.736784,36.064635,5.082374,2.327299,6.472439418216805,5.862019
Ukraine,UKR,1958.0,256.373645,59,36820,205.32082,40.736437,7.632294,2.684093,6.472439418216805,6.168853
Ukraine,UKR,1959.0,269.519265,22,21490,211.731107,44.866688,9.794227,3.127242,6.472439418216805,6.393546
Ukraine,UKR,1960.0,280.56749,69,32624,214.759398,49.544721,12.591061,3.67231,6.472439418216805,6.560335
Ukraine,UKR,1961.0,289.279664,49,45651,214.241393,54.375858,16.5572,4.105213,6.472439418216805,6.670776
Ukraine,UKR,1962.0,303.532979,52,32860,216.31082,61.696164,20.896549,4.629446,6.472439418216805,6.910294
Ukraine,UKR,1963.0,325.48082,76,37217,226.58159,68.145367,25.823604,4.930259,6.472439418216805,7.323078
Ukraine,UKR,1964.0,346.109143,24,51955,235.535012,73.660022,31.66428,5.24983,6.472439418216805,7.701342
Ukraine,UKR,1965.0,367.10283,20,53998,245.294043,79.064224,36.888714,5.855849,6.472439418216805,8.088265
Ukraine,UKR,1966.0,387.628394,57,20166,255.052835,84.985366,41.115758,6.474435,6.472439418216805,8.461817
Ukraine,UKR,1968.0,416.571847,69,22821,259.241254,100.561925,49.677628,7.091039,6.472439418216805,8.932563
Ukraine,UKR,1993.0,510.199583,51,28909,235.88025,94.48236,165.746122,6.397554,2.437464,9.853518
Ukraine,UKR,1994.0,419.266344,57,29391,185.817331,77.579633,144.080882,4.990997,2.277195,8.143091
Ukraine,UKR,1995.0,389.864657,78,50696,174.092628,72.310265,133.840798,3.407574,2.226079,7.635233
